                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    115,                 1.1495,                0.51823,                0.94093,                0.87318,                 0.6569,                0.73979,                0.41897,                 1.2909,                0.51554,                 1.0398,               0.004357,               0.004357,               0.004357
                    116,                 1.1473,                0.51527,                0.94267,                  0.874,                0.65673,                0.73987,                0.41909,                 1.2911,                0.51556,                 1.0399,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.1402,                0.51458,                0.94001,                0.87481,                0.65627,                0.73993,                0.41901,                 1.2911,                0.51533,                 1.0401,               0.004258,               0.004258,               0.004258
                    118,                  1.141,                0.51413,                0.94128,                0.87441,                 0.6567,                0.74031,                0.41937,                 1.2912,                0.51499,                 1.0404,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.1439,                0.51451,                0.93409,                0.87429,                0.65713,                0.74046,                0.41921,                 1.2914,                0.51508,                 1.0404,               0.004159,               0.004159,               0.004159
                    120,                 1.1381,                0.51052,                0.93418,                0.87473,                 0.6567,                0.74051,                0.41921,                 1.2914,                0.51489,                 1.0404,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.1314,                0.50873,                0.93181,                0.87426,                0.65675,                0.74039,                0.41927,                 1.2916,                0.51484,                 1.0405,                0.00406,                0.00406,                0.00406
                    122,                 1.1352,                0.50968,                0.93713,                0.87427,                0.65688,                0.74047,                 0.4194,                 1.2916,                0.51485,                 1.0406,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.1234,                0.50462,                0.93392,                0.87338,                0.65778,                 0.7409,                0.41956,                 1.2919,                0.51479,                 1.0408,               0.003961,               0.003961,               0.003961
                    124,                 1.1304,                0.50635,                0.93092,                0.87371,                0.65777,                 0.7409,                 0.4197,                 1.2918,                0.51477,                 1.0409,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.1331,                0.50919,                0.93274,                0.87385,                0.65786,                0.74108,                 0.4199,                 1.2921,                0.51481,                 1.0411,               0.003862,               0.003862,               0.003862
                    126,                 1.1189,                0.50032,                0.93125,                0.87318,                0.65839,                0.74127,                0.41994,                 1.2922,                0.51481,                 1.0413,              0.0038125,              0.0038125,              0.0038125
                    127,                 1.1268,                0.50387,                0.92862,                0.87393,                0.65824,                0.74162,                0.42002,                 1.2922,                0.51456,                 1.0414,               0.003763,               0.003763,               0.003763
                    128,                 1.1094,                0.49613,                 0.9273,                0.87296,                0.65824,                0.74142,                0.41981,                 1.2924,                0.51479,                 1.0414,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.1195,                0.50287,                0.92747,                0.87354,                0.65828,                0.74151,                0.42001,                 1.2927,                0.51466,                 1.0416,               0.003664,               0.003664,               0.003664
                    130,                 1.1049,                0.49396,                0.92942,                0.87271,                0.65909,                0.74172,                 0.4201,                 1.2929,                0.51463,                 1.0419,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.1082,                0.49636,                 0.9287,                0.87249,                0.65907,                0.74182,                0.42019,                 1.2932,                 0.5145,                 1.0422,               0.003565,               0.003565,               0.003565
                    132,                 1.1123,                0.49712,                0.93086,                0.87163,                0.65942,                0.74179,                0.42009,                 1.2935,                0.51456,                 1.0425,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.1008,                0.49285,                0.92699,                0.87207,                0.65945,                0.74216,                0.42028,                 1.2937,                0.51479,                 1.0428,               0.003466,               0.003466,               0.003466
                    134,                 1.1011,                0.49407,                0.92666,                0.87267,                 0.6592,                0.74215,                0.42083,                  1.294,                0.51454,                 1.0431,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.0993,                0.49359,                0.92421,                0.87264,                 0.6594,                0.74218,                0.42075,                 1.2943,                0.51468,                 1.0434,               0.003367,               0.003367,               0.003367
                    136,                 1.0925,                0.49074,                0.92548,                 0.8731,                0.65904,                0.74216,                 0.4207,                 1.2944,                0.51436,                 1.0437,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.0936,                0.48973,                0.92584,                0.87263,                0.65907,                0.74205,                0.42081,                 1.2947,                0.51431,                 1.0441,               0.003268,               0.003268,               0.003268
                    138,                 1.0907,                0.48788,                0.92378,                 0.8728,                0.65932,                0.74231,                 0.4206,                  1.295,                0.51423,                 1.0444,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.0845,                0.48532,                0.92331,                 0.8727,                 0.6595,                0.74244,                0.42085,                 1.2955,                 0.5142,                 1.0448,               0.003169,               0.003169,               0.003169
                    140,                 1.0902,                0.48846,                0.92027,                0.87313,                0.65931,                0.74266,                0.42071,                 1.2958,                0.51426,                 1.0451,              0.0031195,              0.0031195,              0.0031195
                    141,                 1.0834,                0.48493,                0.92088,                0.87366,                0.65932,                0.74282,                0.42073,                  1.296,                0.51418,                 1.0454,                0.00307,                0.00307,                0.00307
                    142,                 1.0858,                0.48567,                0.92176,                0.87365,                0.65894,                0.74282,                0.42059,                 1.2962,                0.51424,                 1.0458,              0.0030205,              0.0030205,              0.0030205
                    143,                 1.0768,                0.47944,                0.92062,                0.87299,                0.65883,                 0.7425,                0.42056,                 1.2963,                0.51433,                 1.0463,               0.002971,               0.002971,               0.002971
                    144,                 1.0711,                0.47896,                0.91489,                0.87341,                0.65864,                0.74263,                 0.4208,                 1.2966,                0.51449,                 1.0465,              0.0029215,              0.0029215,              0.0029215
                    145,                 1.0736,                0.48046,                 0.9148,                0.87351,                0.65912,                0.74287,                0.42063,                  1.297,                0.51442,                 1.0468,               0.002872,               0.002872,               0.002872
                    146,                  1.066,                0.47417,                0.91281,                0.87392,                0.65894,                0.74293,                 0.4208,                 1.2973,                0.51468,                 1.0469,              0.0028225,              0.0028225,              0.0028225
                    147,                 1.0665,                0.47586,                0.91081,                0.87435,                0.65889,                0.74315,                0.42092,                 1.2975,                0.51467,                 1.0471,               0.002773,               0.002773,               0.002773
                    148,                 1.0586,                0.47268,                0.90855,                0.87503,                0.65901,                0.74338,                0.42082,                  1.298,                0.51475,                 1.0472,              0.0027235,              0.0027235,              0.0027235
                    149,                 1.0632,                0.47532,                0.90813,                0.87397,                 0.6592,                 0.7432,                0.42097,                 1.2982,                0.51463,                 1.0473,               0.002674,               0.002674,               0.002674
                    150,                 1.0556,                0.47104,                0.90682,                0.87476,                0.65902,                 0.7437,                0.42135,                 1.2986,                0.51478,                 1.0474,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.0553,                0.47349,                 0.9013,                0.87296,                0.66005,                0.74352,                 0.4213,                 1.2991,                0.51491,                 1.0476,               0.002575,               0.002575,               0.002575
                    152,                 1.0553,                0.47215,                0.90328,                0.87454,                0.65942,                0.74387,                0.42127,                 1.2994,                0.51512,                 1.0477,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.0485,                0.46978,                0.90644,                0.87394,                0.65965,                0.74412,                0.42146,                 1.2997,                0.51522,                 1.0479,               0.002476,               0.002476,               0.002476
