                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                 1.1024,                0.48837,                0.92273,                0.87042,                0.66383,                0.74532,                0.42223,                 1.2953,                0.51247,                 1.0444,              0.0029938,              0.0029938,              0.0029938
                     94,                 1.1065,                0.49216,                 0.9268,                0.87001,                0.66418,                0.74545,                0.42227,                 1.2954,                0.51252,                 1.0447,              0.0029177,              0.0029177,              0.0029177
                     95,                 1.0914,                0.48382,                0.92354,                0.86998,                0.66403,                0.74574,                0.42233,                 1.2958,                 0.5126,                  1.045,              0.0028415,              0.0028415,              0.0028415
                     96,                 1.0964,                0.48535,                0.92378,                  0.871,                0.66337,                0.74539,                0.42235,                 1.2959,                0.51253,                 1.0452,              0.0027654,              0.0027654,              0.0027654
                     97,                 1.0916,                0.48478,                0.92048,                0.87098,                0.66396,                0.74572,                0.42238,                  1.296,                0.51244,                 1.0454,              0.0026892,              0.0026892,              0.0026892
                     98,                 1.0873,                0.48098,                0.92179,                0.86978,                 0.6643,                 0.7457,                0.42228,                 1.2964,                0.51257,                 1.0458,              0.0026131,              0.0026131,              0.0026131
                     99,                 1.0796,                0.47737,                 0.9208,                0.87182,                 0.6624,                0.74569,                0.42236,                 1.2965,                0.51241,                 1.0462,              0.0025369,              0.0025369,              0.0025369
                    100,                 1.0757,                0.47831,                0.92158,                0.87178,                0.66253,                0.74553,                0.42247,                 1.2967,                0.51231,                 1.0466,              0.0024608,              0.0024608,              0.0024608
                    101,                 1.0798,                0.47861,                0.91955,                0.87061,                 0.6638,                0.74589,                0.42262,                 1.2969,                0.51256,                 1.0471,              0.0023846,              0.0023846,              0.0023846
                    102,                 1.0699,                0.47164,                0.91837,                0.87046,                0.66391,                0.74607,                 0.4223,                 1.2971,                0.51269,                 1.0474,              0.0023085,              0.0023085,              0.0023085
                    103,                 1.0584,                0.46704,                0.91492,                0.87163,                0.66365,                0.74619,                0.42249,                 1.2973,                0.51271,                 1.0477,              0.0022323,              0.0022323,              0.0022323
                    104,                  1.067,                0.47229,                0.91354,                0.87089,                0.66424,                0.74635,                0.42254,                 1.2977,                0.51279,                 1.0479,              0.0021562,              0.0021562,              0.0021562
                    105,                 1.0575,                0.46752,                0.90999,                0.87129,                0.66428,                0.74645,                0.42265,                 1.2979,                0.51284,                 1.0484,                0.00208,                0.00208,                0.00208
                    106,                 1.0446,                0.46097,                0.91116,                0.86998,                0.66512,                0.74627,                0.42263,                  1.298,                0.51265,                 1.0486,              0.0020038,              0.0020038,              0.0020038
                    107,                 1.0462,                0.46017,                0.91049,                0.87062,                0.66453,                0.74618,                0.42249,                 1.2983,                 0.5127,                  1.049,              0.0019277,              0.0019277,              0.0019277
                    108,                 1.0466,                0.46274,                0.91042,                0.87149,                0.66408,                0.74654,                0.42267,                 1.2984,                 0.5126,                 1.0492,              0.0018515,              0.0018515,              0.0018515
                    109,                  1.042,                0.46168,                0.90644,                0.87103,                 0.6647,                0.74685,                0.42255,                 1.2987,                0.51277,                 1.0496,              0.0017754,              0.0017754,              0.0017754
                    110,                 1.0415,                0.45972,                  0.905,                0.87188,                0.66401,                0.74665,                0.42254,                 1.2992,                0.51242,                   1.05,              0.0016992,              0.0016992,              0.0016992
                    111,                 1.0258,                0.45265,                0.90231,                0.87207,                0.66408,                 0.7466,                0.42242,                 1.2995,                0.51254,                 1.0503,              0.0016231,              0.0016231,              0.0016231
